date,jour_semaine,mois,heure,est_jour_ferie,est_weekend,est_vacances_scolaires,frequentation
2024-01-30,mardi,1,20,0,0,0,142795
2024-01-30,mardi,1,21,0,0,0,13472
2024-01-30,mardi,1,22,0,0,0,13162
2024-01-30,mardi,1,23,0,0,0,12895
2024-01-31,mercredi,1,5,0,0,0,26447
2024-01-31,mercredi,1,6,0,0,0,20778
2024-01-31,mercredi,1,7,0,0,0,110708
2024-01-31,mercredi,1,8,0,0,0,150795
2024-01-31,mercredi,1,9,0,0,0,92486
2024-01-31,mercredi,1,10,0,0,0,35032
2024-01-31,mercredi,1,11,0,0,0,36309
2024-01-31,mercredi,1,12,0,0,0,77870
2024-01-31,mercredi,1,13,0,0,0,44098
2024-01-31,mercredi,1,14,0,0,0,44498
2024-01-31,mercredi,1,15,0,0,0,36168
2024-01-31,mercredi,1,16,0,0,0,31974
2024-01-31,mercredi,1,17,0,0,0,138786
2024-01-31,mercredi,1,18,0,0,0,91767
2024-01-31,mercredi,1,19,0,0,0,92387
2024-01-31,mercredi,1,20,0,0,0,113989
2024-01-31,mercredi,1,21,0,0,0,12161
2024-01-31,mercredi,1,22,0,0,0,13894
2024-01-31,mercredi,1,23,0,0,0,21046
2024-02-01,jeudi,2,5,0,0,1,15905
2024-02-01,jeudi,2,6,0,0,1,9667
2024-02-01,jeudi,2,7,0,0,1,78897
2024-02-01,jeudi,2,8,0,0,1,70357
2024-02-01,jeudi,2,9,0,0,1,74564
2024-02-01,jeudi,2,10,0,0,1,21091
2024-02-01,jeudi,2,11,0,0,1,33208
2024-02-01,jeudi,2,12,0,0,1,33666
2024-02-01,jeudi,2,13,0,0,1,39821
2024-02-01,jeudi,2,14,0,0,1,30576
2024-02-01,jeudi,2,15,0,0,1,35005
2024-02-01,jeudi,2,16,0,0,1,18275
2024-02-01,jeudi,2,17,0,0,1,71189
2024-02-01,jeudi,2,18,0,0,1,57765
2024-02-01,jeudi,2,19,0,0,1,75788
2024-02-01,jeudi,2,20,0,0,1,60812
2024-02-01,jeudi,2,21,0,0,1,11892
2024-02-01,jeudi,2,22,0,0,1,5831
2024-02-01,jeudi,2,23,0,0,1,11791
2024-02-02,vendredi,2,5,0,0,1,10960
2024-02-02,vendredi,2,6,0,0,1,12745
2024-02-02,vendredi,2,7,0,0,1,64302
2024-02-02,vendredi,2,8,0,0,1,77463
2024-02-02,vendredi,2,9,0,0,1,76252
2024-02-02,vendredi,2,10,0,0,1,32109
2024-02-02,vendredi,2,11,0,0,1,36654
2024-02-02,vendredi,2,12,0,0,1,38819
2024-02-02,vendredi,2,13,0,0,1,30533
2024-02-02,vendredi,2,14,0,0,1,24053
2024-02-02,vendredi,2,15,0,0,1,30936
2024-02-02,vendredi,2,16,0,0,1,30913
2024-02-02,vendredi,2,17,0,0,1,72453
2024-02-02,vendredi,2,18,0,0,1,71372
2024-02-02,vendredi,2,19,0,0,1,57593
2024-02-02,vendredi,2,20,0,0,1,65484
2024-02-02,vendredi,2,21,0,0,1,5325
2024-02-02,vendredi,2,22,0,0,1,12318
2024-02-02,vendredi,2,23,0,0,1,14521
2024-02-03,samedi,2,5,0,1,1,5158
2024-02-03,samedi,2,6,0,1,1,5205
2024-02-03,samedi,2,7,0,1,1,47575
2024-02-03,samedi,2,8,0,1,1,47449
2024-02-03,samedi,2,9,0,1,1,47697
2024-02-03,samedi,2,10,0,1,1,19199
2024-02-03,samedi,2,11,0,1,1,20559
2024-02-03,samedi,2,12,0,1,1,19325
2024-02-03,samedi,2,13,0,1,1,26384
2024-02-03,samedi,2,14,0,1,1,23687
2024-02-03,samedi,2,15,0,1,1,17706
2024-02-03,samedi,2,16,0,1,1,20162
2024-02-03,samedi,2,17,0,1,1,57974
2024-02-03,samedi,2,18,0,1,1,40970
2024-02-03,samedi,2,19,0,1,1,47133
2024-02-03,samedi,2,20,0,1,1,29023
2024-02-03,samedi,2,21,0,1,1,8234
2024-02-03,samedi,2,22,0,1,1,4910
2024-02-03,samedi,2,23,0,1,1,7505
2024-02-04,dimanche,2,5,0,1,1,5972
2024-02-04,dimanche,2,6,0,1,1,6303
2024-02-04,dimanche,2,7,0,1,1,26455
2024-02-04,dimanche,2,8,0,1,1,30143
2024-02-04,dimanche,2,9,0,1,1,30116
2024-02-04,dimanche,2,10,0,1,1,13661
2024-02-04,dimanche,2,11,0,1,1,11039
2024-02-04,dimanche,2,12,0,1,1,15527
2024-02-04,dimanche,2,13,0,1,1,11058
2024-02-04,dimanche,2,14,0,1,1,7260
2024-02-04,dimanche,2,15,0,1,1,11189
2024-02-04,dimanche,2,16,0,1,1,12612
2024-02-04,dimanche,2,17,0,1,1,20374
2024-02-04,dimanche,2,18,0,1,1,24315
2024-02-04,dimanche,2,19,0,1,1,34545
2024-02-04,dimanche,2,20,0,1,1,29562
2024-02-04,dimanche,2,21,0,1,1,3930
2024-02-04,dimanche,2,22,0,1,1,4720
2024-02-04,dimanche,2,23,0,1,1,4902
2024-02-05,lundi,2,5,0,0,1,16047
2024-02-05,lundi,2,6,0,0,1,15912
2024-02-05,lundi,2,7,0,0,1,92993
2024-02-05,lundi,2,8,0,0,1,90930
2024-02-05,lundi,2,9,0,0,1,75604
2024-02-05,lundi,2,10,0,0,1,27893
2024-02-05,lundi,2,11,0,0,1,26420
2024-02-05,lundi,2,12,0,0,1,44696
2024-02-05,lundi,2,13,0,0,1,36939
2024-02-05,lundi,2,14,0,0,1,30995
2024-02-05,lundi,2,15,0,0,1,30458
2024-02-05,lundi,2,16,0,0,1,24064
2024-02-05,lundi,2,17,0,0,1,69415
2024-02-05,lundi,2,18,0,0,1,88650
2024-02-05,lundi,2,19,0,0,1,51528
2024-02-05,lundi,2,20,0,0,1,56781
2024-02-05,lundi,2,21,0,0,1,13797
2024-02-05,lundi,2,22,0,0,1,7453
2024-02-05,lundi,2,23,0,0,1,6993
2024-02-06,mardi,2,5,0,0,1,11687
2024-02-06,mardi,2,6,0,0,1,8567
2024-02-06,mardi,2,7,0,0,1,67261
2024-02-06,mardi,2,8,0,0,1,91329
2024-02-06,mardi,2,9,0,0,1,65683
2024-02-06,mardi,2,10,0,0,1,16381
2024-02-06,mardi,2,11,0,0,1,34189
2024-02-06,mardi,2,12,0,0,1,37985
2024-02-06,mardi,2,13,0,0,1,31869
2024-02-06,mardi,2,14,0,0,1,21161
2024-02-06,mardi,2,15,0,0,1,34799
2024-02-06,mardi,2,16,0,0,1,24067
2024-02-06,mardi,2,17,0,0,1,54797
2024-02-06,mardi,2,18,0,0,1,51737
2024-02-06,mardi,2,19,0,0,1,54029
2024-02-06,mardi,2,20,0,0,1,78373
2024-02-06,mardi,2,21,0,0,1,11508
2024-02-06,mardi,2,22,0,0,1,7594
2024-02-06,mardi,2,23,0,0,1,6566
2024-02-07,mercredi,2,5,0,0,1,9170
2024-02-07,mercredi,2,6,0,0,1,15140
2024-02-07,mercredi,2,7,0,0,1,61578
2024-02-07,mercredi,2,8,0,0,1,77251
2024-02-07,mercredi,2,9,0,0,1,97547
2024-02-07,mercredi,2,10,0,0,1,31153
2024-02-07,mercredi,2,11,0,0,1,24439
2024-02-07,mercredi,2,12,0,0,1,41633
2024-02-07,mercredi,2,13,0,0,1,32472
2024-02-07,mercredi,2,14,0,0,1,30994
2024-02-07,mercredi,2,15,0,0,1,16618
2024-02-07,mercredi,2,16,0,0,1,26766
2024-02-07,mercredi,2,17,0,0,1,67743
2024-02-07,mercredi,2,18,0,0,1,55350
2024-02-07,mercredi,2,19,0,0,1,75633
2024-02-07,mercredi,2,20,0,0,1,45797
2024-02-07,mercredi,2,21,0,0,1,13915
2024-02-07,mercredi,2,22,0,0,1,13037
2024-02-07,mercredi,2,23,0,0,1,6779
2024-02-08,jeudi,2,5,0,0,1,14295
2024-02-08,jeudi,2,6,0,0,1,7821
2024-02-08,jeudi,2,7,0,0,1,72515
2024-02-08,jeudi,2,8,0,0,1,58805
2024-02-08,jeudi,2,9,0,0,1,60655
2024-02-08,jeudi,2,10,0,0,1,23028
2024-02-08,jeudi,2,11,0,0,1,35556
2024-02-08,jeudi,2,12,0,0,1,42245
2024-02-08,jeudi,2,13,0,0,1,48904
2024-02-08,jeudi,2,14,0,0,1,34524
2024-02-08,jeudi,2,15,0,0,1,33327
2024-02-08,jeudi,2,16,0,0,1,29727
2024-02-08,jeudi,2,17,0,0,1,77027
2024-02-08,jeudi,2,18,0,0,1,87256
2024-02-08,jeudi,2,19,0,0,1,70448
2024-02-08,jeudi,2,20,0,0,1,74727
2024-02-08,jeudi,2,21,0,0,1,8655
2024-02-08,jeudi,2,22,0,0,1,10582
2024-02-08,jeudi,2,23,0,0,1,5656
2024-02-09,vendredi,2,5,0,0,1,9338
2024-02-09,vendredi,2,6,0,0,1,12728
2024-02-09,vendredi,2,7,0,0,1,91939
2024-02-09,vendredi,2,8,0,0,1,53876
2024-02-09,vendredi,2,9,0,0,1,81011
2024-02-09,vendredi,2,10,0,0,1,19804
2024-02-09,vendredi,2,11,0,0,1,31001
2024-02-09,vendredi,2,12,0,0,1,41525
2024-02-09,vendredi,2,13,0,0,1,31358
2024-02-09,vendredi,2,14,0,0,1,27175
2024-02-09,vendredi,2,15,0,0,1,24034
2024-02-09,vendredi,2,16,0,0,1,32050
2024-02-09,vendredi,2,17,0,0,1,84097
2024-02-09,vendredi,2,18,0,0,1,64764
2024-02-09,vendredi,2,19,0,0,1,68082
2024-02-09,vendredi,2,20,0,0,1,48705
2024-02-09,vendredi,2,21,0,0,1,12330
2024-02-09,vendredi,2,22,0,0,1,8568
2024-02-09,vendredi,2,23,0,0,1,6012
2024-02-10,samedi,2,5,0,1,1,7721
2024-02-10,samedi,2,6,0,1,1,5518
2024-02-10,samedi,2,7,0,1,1,36502
2024-02-10,samedi,2,8,0,1,1,42541
2024-02-10,samedi,2,9,0,1,1,52719
2024-02-10,samedi,2,10,0,1,1,14508
2024-02-10,samedi,2,11,0,1,1,13222
2024-02-10,samedi,2,12,0,1,1,20454
2024-02-10,samedi,2,13,0,1,1,32423
2024-02-10,samedi,2,14,0,1,1,13176
2024-02-10,samedi,2,15,0,1,1,21308
2024-02-10,samedi,2,16,0,1,1,14544
2024-02-10,samedi,2,17,0,1,1,43917
2024-02-10,samedi,2,18,0,1,1,44574
2024-02-10,samedi,2,19,0,1,1,54354
2024-02-10,samedi,2,20,0,1,1,49112
2024-02-10,samedi,2,21,0,1,1,7354
2024-02-10,samedi,2,22,0,1,1,5669
2024-02-10,samedi,2,23,0,1,1,4935
2024-02-11,dimanche,2,5,0,1,1,4888
2024-02-11,dimanche,2,6,0,1,1,5065
2024-02-11,dimanche,2,7,0,1,1,32379
2024-02-11,dimanche,2,8,0,1,1,24962
2024-02-11,dimanche,2,9,0,1,1,34606
2024-02-11,dimanche,2,10,0,1,1,11559
2024-02-11,dimanche,2,11,0,1,1,12740
2024-02-11,dimanche,2,12,0,1,1,14947
2024-02-11,dimanche,2,13,0,1,1,10945
2024-02-11,dimanche,2,14,0,1,1,12447
2024-02-11,dimanche,2,15,0,1,1,9391
2024-02-11,dimanche,2,16,0,1,1,13224
2024-02-11,dimanche,2,17,0,1,1,25802
2024-02-11,dimanche,2,18,0,1,1,28660
2024-02-11,dimanche,2,19,0,1,1,27635
2024-02-11,dimanche,2,20,0,1,1,25930
2024-02-11,dimanche,2,21,0,1,1,4588
2024-02-11,dimanche,2,22,0,1,1,2554
2024-02-11,dimanche,2,23,0,1,1,2539
2024-02-12,lundi,2,5,0,0,1,6947
2024-02-12,lundi,2,6,0,0,1,6683
2024-02-12,lundi,2,7,0,0,1,75739
2024-02-12,lundi,2,8,0,0,1,60852
2024-02-12,lundi,2,9,0,0,1,65128
2024-02-12,lundi,2,10,0,0,1,19974
2024-02-12,lundi,2,11,0,0,1,31327
2024-02-12,lundi,2,12,0,0,1,29352
2024-02-12,lundi,2,13,0,0,1,35843
2024-02-12,lundi,2,14,0,0,1,27207
2024-02-12,lundi,2,15,0,0,1,25705
2024-02-12,lundi,2,16,0,0,1,17359
2024-02-12,lundi,2,17,0,0,1,50975
2024-02-12,lundi,2,18,0,0,1,57679
2024-02-12,lundi,2,19,0,0,1,73932
2024-02-12,lundi,2,20,0,0,1,77455
2024-02-12,lundi,2,21,0,0,1,11470
2024-02-12,lundi,2,22,0,0,1,13335
2024-02-12,lundi,2,23,0,0,1,11915
2024-02-13,mardi,2,5,0,0,1,14300
2024-02-13,mardi,2,6,0,0,1,11683
2024-02-13,mardi,2,7,0,0,1,96694
2024-02-13,mardi,2,8,0,0,1,60336
2024-02-13,mardi,2,9,0,0,1,77432
2024-02-13,mardi,2,10,0,0,1,33608
2024-02-13,mardi,2,11,0,0,1,24922
2024-02-13,mardi,2,12,0,0,1,40136
2024-02-13,mardi,2,13,0,0,1,39760
2024-02-13,mardi,2,14,0,0,1,32344
2024-02-13,mardi,2,15,0,0,1,29398
2024-02-13,mardi,2,16,0,0,1,30885
2024-02-13,mardi,2,17,0,0,1,54223
2024-02-13,mardi,2,18,0,0,1,76337
2024-02-13,mardi,2,19,0,0,1,78085
2024-02-13,mardi,2,20,0,0,1,80350
2024-02-13,mardi,2,21,0,0,1,6670
2024-02-13,mardi,2,22,0,0,1,6877
2024-02-13,mardi,2,23,0,0,1,6991
2024-02-14,mercredi,2,5,0,0,1,11785
2024-02-14,mercredi,2,6,0,0,1,9049
2024-02-14,mercredi,2,7,0,0,1,73124
2024-02-14,mercredi,2,8,0,0,1,87626
2024-02-14,mercredi,2,9,0,0,1,65440
2024-02-14,mercredi,2,10,0,0,1,24927
2024-02-14,mercredi,2,11,0,0,1,20839
2024-02-14,mercredi,2,12,0,0,1,35957
2024-02-14,mercredi,2,13,0,0,1,35721
2024-02-14,mercredi,2,14,0,0,1,34217
2024-02-14,mercredi,2,15,0,0,1,30937
2024-02-14,mercredi,2,16,0,0,1,28943
2024-02-14,mercredi,2,17,0,0,1,68155
2024-02-14,mercredi,2,18,0,0,1,59157
2024-02-14,mercredi,2,19,0,0,1,71303
2024-02-14,mercredi,2,20,0,0,1,53638
2024-02-14,mercredi,2,21,0,0,1,13873
2024-02-14,mercredi,2,22,0,0,1,12305
2024-02-14,mercredi,2,23,0,0,1,7057
2024-02-15,jeudi,2,5,0,0,0,10703
2024-02-15,jeudi,2,6,0,0,0,11389
2024-02-15,jeudi,2,7,0,0,0,88761
2024-02-15,jeudi,2,8,0,0,0,115138
2024-02-15,jeudi,2,9,0,0,0,110427
2024-02-15,jeudi,2,10,0,0,0,25808
2024-02-15,jeudi,2,11,0,0,0,29068
2024-02-15,jeudi,2,12,0,0,0,50033
2024-02-15,jeudi,2,13,0,0,0,59717
2024-02-15,jeudi,2,14,0,0,0,29827
2024-02-15,jeudi,2,15,0,0,0,37196
2024-02-15,jeudi,2,16,0,0,0,38547
2024-02-15,jeudi,2,17,0,0,0,84624
2024-02-15,jeudi,2,18,0,0,0,76971
2024-02-15,jeudi,2,19,0,0,0,81750
2024-02-15,jeudi,2,20,0,0,0,75968
2024-02-15,jeudi,2,21,0,0,0,13228
2024-02-15,jeudi,2,22,0,0,0,9374
2024-02-15,jeudi,2,23,0,0,0,11627
2024-02-16,vendredi,2,5,0,0,0,17967
2024-02-16,vendredi,2,6,0,0,0,18616
2024-02-16,vendredi,2,7,0,0,0,100565
2024-02-16,vendredi,2,8,0,0,0,119016
2024-02-16,vendredi,2,9,0,0,0,136997
2024-02-16,vendredi,2,10,0,0,0,39556
2024-02-16,vendredi,2,11,0,0,0,45203
2024-02-16,vendredi,2,12,0,0,0,68817
2024-02-16,vendredi,2,13,0,0,0,47246
2024-02-16,vendredi,2,14,0,0,0,37126
2024-02-16,vendredi,2,15,0,0,0,26475
2024-02-16,vendredi,2,16,0,0,0,41855
2024-02-16,vendredi,2,17,0,0,0,115683
2024-02-16,vendredi,2,18,0,0,0,111161
2024-02-16,vendredi,2,19,0,0,0,81427
2024-02-16,vendredi,2,20,0,0,0,106866
2024-02-16,vendredi,2,21,0,0,0,19062
2024-02-16,vendredi,2,22,0,0,0,15766
2024-02-16,vendredi,2,23,0,0,0,11765
2024-02-17,samedi,2,5,0,1,0,13082
2024-02-17,samedi,2,6,0,1,0,8265
2024-02-17,samedi,2,7,0,1,0,68184
2024-02-17,samedi,2,8,0,1,0,79574
2024-02-17,samedi,2,9,0,1,0,71245
2024-02-17,samedi,2,10,0,1,0,29568
2024-02-17,samedi,2,11,0,1,0,16441
2024-02-17,samedi,2,12,0,1,0,33292
2024-02-17,samedi,2,13,0,1,0,29161
2024-02-17,samedi,2,14,0,1,0,19618
2024-02-17,samedi,2,15,0,1,0,23626
2024-02-17,samedi,2,16,0,1,0,20267
2024-02-17,samedi,2,17,0,1,0,50001
2024-02-17,samedi,2,18,0,1,0,54254
2024-02-17,samedi,2,19,0,1,0,75830
2024-02-17,samedi,2,20,0,1,0,61645
2024-02-17,samedi,2,21,0,1,0,11285
2024-02-17,samedi,2,22,0,1,0,9441
2024-02-17,samedi,2,23,0,1,0,13156
2024-02-18,dimanche,2,5,0,1,0,4120
2024-02-18,dimanche,2,6,0,1,0,5976
2024-02-18,dimanche,2,7,0,1,0,34762
2024-02-18,dimanche,2,8,0,1,0,51821
2024-02-18,dimanche,2,9,0,1,0,42624
2024-02-18,dimanche,2,10,0,1,0,17187
2024-02-18,dimanche,2,11,0,1,0,15335
2024-02-18,dimanche,2,12,0,1,0,24265
2024-02-18,dimanche,2,13,0,1,0,21243
2024-02-18,dimanche,2,14,0,1,0,20345
2024-02-18,dimanche,2,15,0,1,0,13236
2024-02-18,dimanche,2,16,0,1,0,16351
2024-02-18,dimanche,2,17,0,1,0,39627
2024-02-18,dimanche,2,18,0,1,0,31117
2024-02-18,dimanche,2,19,0,1,0,40620
2024-02-18,dimanche,2,20,0,1,0,47790
2024-02-18,dimanche,2,21,0,1,0,5621
2024-02-18,dimanche,2,22,0,1,0,7005
2024-02-18,dimanche,2,23,0,1,0,7400
2024-02-19,lundi,2,5,0,0,0,21705
2024-02-19,lundi,2,6,0,0,0,11694
2024-02-19,lundi,2,7,0,0,0,136430
2024-02-19,lundi,2,8,0,0,0,80228
2024-02-19,lundi,2,9,0,0,0,130096
2024-02-19,lundi,2,10,0,0,0,34067
2024-02-19,lundi,2,11,0,0,0,46433
2024-02-19,lundi,2,12,0,0,0,44437
2024-02-19,lundi,2,13,0,0,0,56042
2024-02-19,lundi,2,14,0,0,0,35674
2024-02-19,lundi,2,15,0,0,0,48636
2024-02-19,lundi,2,16,0,0,0,48816
2024-02-19,lundi,2,17,0,0,0,75115
2024-02-19,lundi,2,18,0,0,0,110532
2024-02-19,lundi,2,19,0,0,0,78372
2024-02-19,lundi,2,20,0,0,0,109513
2024-02-19,lundi,2,21,0,0,0,12960
2024-02-19,lundi,2,22,0,0,0,8947
2024-02-19,lundi,2,23,0,0,0,15762
2024-02-20,mardi,2,5,0,0,0,17817
2024-02-20,mardi,2,6,0,0,0,15624
2024-02-20,mardi,2,7,0,0,0,89306
2024-02-20,mardi,2,8,0,0,0,124542
2024-02-20,mardi,2,9,0,0,0,111189
2024-02-20,mardi,2,10,0,0,0,42401
2024-02-20,mardi,2,11,0,0,0,36762
2024-02-20,mardi,2,12,0,0,0,49754
2024-02-20,mardi,2,13,0,0,0,38578
2024-02-20,mardi,2,14,0,0,0,33414
2024-02-20,mardi,2,15,0,0,0,28856
2024-02-20,mardi,2,16,0,0,0,50926
2024-02-20,mardi,2,17,0,0,0,119150
2024-02-20,mardi,2,18,0,0,0,97353
2024-02-20,mardi,2,19,0,0,0,97218
2024-02-20,mardi,2,20,0,0,0,92570
2024-02-20,mardi,2,21,0,0,0,18090
2024-02-20,mardi,2,22,0,0,0,20202
2024-02-20,mardi,2,23,0,0,0,9268
2024-02-21,mercredi,2,5,0,0,0,20438
2024-02-21,mercredi,2,6,0,0,0,20473
2024-02-21,mercredi,2,7,0,0,0,127809
2024-02-21,mercredi,2,8,0,0,0,93048
2024-02-21,mercredi,2,9,0,0,0,87286
2024-02-21,mercredi,2,10,0,0,0,41606
2024-02-21,mercredi,2,11,0,0,0,29686
2024-02-21,mercredi,2,12,0,0,0,40212
2024-02-21,mercredi,2,13,0,0,0,51990
2024-02-21,mercredi,2,14,0,0,0,27541
2024-02-21,mercredi,2,15,0,0,0,31820
2024-02-21,mercredi,2,16,0,0,0,30417
2024-02-21,mercredi,2,17,0,0,0,82685
2024-02-21,mercredi,2,18,0,0,0,86755
2024-02-21,mercredi,2,19,0,0,0,79131
2024-02-21,mercredi,2,20,0,0,0,103648
2024-02-21,mercredi,2,21,0,0,0,21640
2024-02-21,mercredi,2,22,0,0,0,19470
2024-02-21,mercredi,2,23,0,0,0,8058
2024-02-22,jeudi,2,5,0,0,0,16646
2024-02-22,jeudi,2,6,0,0,0,19041
2024-02-22,jeudi,2,7,0,0,0,130650
2024-02-22,jeudi,2,8,0,0,0,119288
2024-02-22,jeudi,2,9,0,0,0,90811
2024-02-22,jeudi,2,10,0,0,0,32235
2024-02-22,jeudi,2,11,0,0,0,51538
2024-02-22,jeudi,2,12,0,0,0,46065
2024-02-22,jeudi,2,13,0,0,0,56906
2024-02-22,jeudi,2,14,0,0,0,43213
2024-02-22,jeudi,2,15,0,0,0,27669
2024-02-22,jeudi,2,16,0,0,0,36072
2024-02-22,jeudi,2,17,0,0,0,83043
2024-02-22,jeudi,2,18,0,0,0,82770
2024-02-22,jeudi,2,19,0,0,0,89707
2024-02-22,jeudi,2,20,0,0,0,81469
2024-02-22,jeudi,2,21,0,0,0,10087
2024-02-22,jeudi,2,22,0,0,0,12713
2024-02-22,jeudi,2,23,0,0,0,9883
2024-02-23,vendredi,2,5,0,0,0,13431
2024-02-23,vendredi,2,6,0,0,0,18585
2024-02-23,vendredi,2,7,0,0,0,85561
2024-02-23,vendredi,2,8,0,0,0,98708
2024-02-23,vendredi,2,9,0,0,0,109679
2024-02-23,vendredi,2,10,0,0,0,45811
2024-02-23,vendredi,2,11,0,0,0,40008
2024-02-23,vendredi,2,12,0,0,0,44857
2024-02-23,vendredi,2,13,0,0,0,43695
2024-02-23,vendredi,2,14,0,0,0,35021
2024-02-23,vendredi,2,15,0,0,0,50272
2024-02-23,vendredi,2,16,0,0,0,35452
2024-02-23,vendredi,2,17,0,0,0,129184
2024-02-23,vendredi,2,18,0,0,0,78657
2024-02-23,vendredi,2,19,0,0,0,108437
2024-02-23,vendredi,2,20,0,0,0,70423
2024-02-23,vendredi,2,21,0,0,0,13767
2024-02-23,vendredi,2,22,0,0,0,20871
2024-02-23,vendredi,2,23,0,0,0,13980
2024-02-24,samedi,2,5,0,1,0,7439
2024-02-24,samedi,2,6,0,1,0,11152
2024-02-24,samedi,2,7,0,1,0,79416
2024-02-24,samedi,2,8,0,1,0,73586
2024-02-24,samedi,2,9,0,1,0,60842
2024-02-24,samedi,2,10,0,1,0,21953
2024-02-24,samedi,2,11,0,1,0,29291
2024-02-24,samedi,2,12,0,1,0,28398
2024-02-24,samedi,2,13,0,1,0,34220
2024-02-24,samedi,2,14,0,1,0,19085
2024-02-24,samedi,2,15,0,1,0,18636
2024-02-24,samedi,2,16,0,1,0,22660
2024-02-24,samedi,2,17,0,1,0,72825
2024-02-24,samedi,2,18,0,1,0,65188
2024-02-24,samedi,2,19,0,1,0,60909
2024-02-24,samedi,2,20,0,1,0,69362
2024-02-24,samedi,2,21,0,1,0,9235
2024-02-24,samedi,2,22,0,1,0,11817
2024-02-24,samedi,2,23,0,1,0,9839
2024-02-25,dimanche,2,5,0,1,0,10589
2024-02-25,dimanche,2,6,0,1,0,6408
2024-02-25,dimanche,2,7,0,1,0,43898
2024-02-25,dimanche,2,8,0,1,0,50228
2024-02-25,dimanche,2,9,0,1,0,46220
2024-02-25,dimanche,2,10,0,1,0,17112
2024-02-25,dimanche,2,11,0,1,0,19503
2024-02-25,dimanche,2,12,0,1,0,22689
2024-02-25,dimanche,2,13,0,1,0,15545
2024-02-25,dimanche,2,14,0,1,0,13126
2024-02-25,dimanche,2,15,0,1,0,10928
2024-02-25,dimanche,2,16,0,1,0,11405
2024-02-25,dimanche,2,17,0,1,0,31614
2024-02-25,dimanche,2,18,0,1,0,34878
2024-02-25,dimanche,2,19,0,1,0,30934
2024-02-25,dimanche,2,20,0,1,0,39576
2024-02-25,dimanche,2,21,0,1,0,5781
2024-02-25,dimanche,2,22,0,1,0,4458
2024-02-25,dimanche,2,23,0,1,0,6142
2024-02-26,lundi,2,5,0,0,0,15227
2024-02-26,lundi,2,6,0,0,0,17140
2024-02-26,lundi,2,7,0,0,0,109042
2024-02-26,lundi,2,8,0,0,0,127244
2024-02-26,lundi,2,9,0,0,0,123064
2024-02-26,lundi,2,10,0,0,0,49095
2024-02-26,lundi,2,11,0,0,0,43911
2024-02-26,lundi,2,12,0,0,0,46920
2024-02-26,lundi,2,13,0,0,0,41286
2024-02-26,lundi,2,14,0,0,0,33203
2024-02-26,lundi,2,15,0,0,0,27226
2024-02-26,lundi,2,16,0,0,0,52740
2024-02-26,lundi,2,17,0,0,0,106599
2024-02-26,lundi,2,18,0,0,0,101565
2024-02-26,lundi,2,19,0,0,0,95210
2024-02-26,lundi,2,20,0,0,0,95801
2024-02-26,lundi,2,21,0,0,0,8707
2024-02-26,lundi,2,22,0,0,0,11969
2024-02-26,lundi,2,23,0,0,0,15119
2024-02-27,mardi,2,5,0,0,0,18500
2024-02-27,mardi,2,6,0,0,0,12168
2024-02-27,mardi,2,7,0,0,0,106277
2024-02-27,mardi,2,8,0,0,0,93882
2024-02-27,mardi,2,9,0,0,0,98220
2024-02-27,mardi,2,10,0,0,0,36806
2024-02-27,mardi,2,11,0,0,0,39366
2024-02-27,mardi,2,12,0,0,0,57346
2024-02-27,mardi,2,13,0,0,0,50533
2024-02-27,mardi,2,14,0,0,0,34078
2024-02-27,mardi,2,15,0,0,0,31862
2024-02-27,mardi,2,16,0,0,0,34459
2024-02-27,mardi,2,17,0,0,0,92580
2024-02-27,mardi,2,18,0,0,0,102661
2024-02-27,mardi,2,19,0,0,0,88303
2024-02-27,mardi,2,20,0,0,0,97237
2024-02-27,mardi,2,21,0,0,0,18345
2024-02-27,mardi,2,22,0,0,0,16496
2024-02-27,mardi,2,23,0,0,0,16307
2024-02-28,mercredi,2,5,0,0,0,11281
2024-02-28,mercredi,2,6,0,0,0,17511
2024-02-28,mercredi,2,7,0,0,0,115419
2024-02-28,mercredi,2,8,0,0,0,127983
2024-02-28,mercredi,2,9,0,0,0,101744
2024-02-28,mercredi,2,10,0,0,0,35106
2024-02-28,mercredi,2,11,0,0,0,46256
2024-02-28,mercredi,2,12,0,0,0,60626
2024-02-28,mercredi,2,13,0,0,0,60581
2024-02-28,mercredi,2,14,0,0,0,29966
2024-02-28,mercredi,2,15,0,0,0,35341
2024-02-28,mercredi,2,16,0,0,0,40409
2024-02-28,mercredi,2,17,0,0,0,93370
2024-02-28,mercredi,2,18,0,0,0,85078
2024-02-28,mercredi,2,19,0,0,0,127766
2024-02-28,mercredi,2,20,0,0,0,116661
2024-02-28,mercredi,2,21,0,0,0,16124
2024-02-28,mercredi,2,22,0,0,0,15045
2024-02-28,mercredi,2,23,0,0,0,8680
2024-02-29,jeudi,2,5,0,0,0,9965
2024-02-29,jeudi,2,6,0,0,0,18663
2024-02-29,jeudi,2,7,0,0,0,96067
2024-02-29,jeudi,2,8,0,0,0,93941
2024-02-29,jeudi,2,9,0,0,0,92086
2024-02-29,jeudi,2,10,0,0,0,39194
2024-02-29,jeudi,2,11,0,0,0,54496
2024-02-29,jeudi,2,12,0,0,0,41002
2024-02-29,jeudi,2,13,0,0,0,50943
2024-02-29,jeudi,2,14,0,0,0,28025
2024-02-29,jeudi,2,15,0,0,0,32341
2024-02-29,jeudi,2,16,0,0,0,40422
